vessel_id,vessel_type,capacity_tonnes,cargo_load_tonnes,engine_power_kw,speed_knots,distance_nm,wind_speed_knots,wave_height_m,current_speed_knots,weather_condition,fuel_type,fuel_price,fuel_consumed_litres,co2_emission_kg,travel_time_hours,route_id,origin_port,destination_port,deadline_hours
V-04,Bulk Carrier,60000.0,42612.7,9800.0,12.8,4778.2,8.7,0.84,0.05,Calm,Biofuel,0.836,537406.7,543855.6,373.46,R-SUZ-DXB,SUZ,DXB,473.6
V-06,Oil Tanker,150000.0,124096.9,22000.0,13.3,1079.8,12.2,1.66,0.05,Moderate,MGO,0.671,187262.8,516283.5,81.49,R-LAX-PUS,LAX,PUS,98.7
V-04,Bulk Carrier,60000.0,41371.0,9800.0,11.7,7809.8,11.0,1.46,0.17,Moderate,MGO,0.671,718704.4,1981468.0,658.53,R-CMB-LAX,CMB,LAX,807.6
V-03,Bulk Carrier,75000.0,64079.8,12000.0,14.0,2217.7,7.0,1.06,0.04,Calm,MGO,0.671,288578.4,795610.6,158.8,R-BOM-DXB,BOM,DXB,195.3
V-02,Container,85000.0,66974.3,48000.0,17.4,8427.7,10.8,1.74,0.7,Moderate,MGO,0.671,1920614.9,5295135.3,492.6,R-BOM-CMB,BOM,CMB,637.3
V-05,Oil Tanker,110000.0,69505.5,16000.0,14.3,1218.2,8.9,0.87,1.33,Calm,HFO,0.512,212313.2,651164.6,85.69,R-SSZ-PAN,SSZ,PAN,118.3
V-05,Oil Tanker,110000.0,82118.4,16000.0,12.5,3126.2,5.3,1.0,0.01,Calm,HFO,0.512,396760.4,1216864.1,249.91,R-DXB-RTM,DXB,RTM,342.2
V-09,Ro-Ro Ferry,18000.0,14212.5,19000.0,16.5,9152.9,9.6,1.09,0.26,Calm,MGO,0.671,858754.6,2367586.4,552.98,R-BOM-ANR,BOM,ANR,711.8
V-10,Ro-Ro Ferry,22000.0,19844.0,21000.0,15.3,10388.4,6.4,0.85,0.41,Calm,LNG,0.288,1207645.3,1495064.9,663.72,R-PAN-PUS,PAN,PUS,937.6
V-07,LNG Carrier,95000.0,81680.9,28000.0,14.9,3751.0,13.1,2.3,0.21,Moderate,LNG,0.288,1148000.0,1421224.0,250.85,R-SSZ-DXB,SSZ,DXB,344.5
V-07,LNG Carrier,95000.0,83012.9,28000.0,16.7,1144.4,17.4,2.3,0.31,Moderate,MGO,0.671,263438.6,726300.2,69.65,R-SHA-PAN,SHA,PAN,88.6
V-08,LNG Carrier,80000.0,56210.3,24000.0,15.8,565.4,8.0,0.82,0.02,Calm,LNG,0.288,179491.1,222210.0,35.82,R-PUS-DXB,PUS,DXB,45.2
V-06,Oil Tanker,150000.0,124643.9,22000.0,14.4,1150.6,14.2,1.35,0.95,Moderate,HFO,0.512,199540.1,611989.5,75.21,R-PUS-RTM,PUS,RTM,81.5
V-01,Container,120000.0,90741.1,65000.0,19.7,2054.7,7.9,1.03,2.62,Calm,LNG,0.288,903430.4,1118446.8,95.25,R-SSZ-BOM,SSZ,BOM,126.8
V-03,Bulk Carrier,75000.0,57215.1,12000.0,13.0,1935.7,12.3,1.95,0.13,Moderate,MGO,0.671,238397.0,657260.5,149.76,R-LAX-PAN,LAX,PAN,196.5
V-10,Ro-Ro Ferry,22000.0,18500.6,21000.0,22.4,3021.8,15.4,1.29,0.04,Moderate,LNG,0.288,747296.4,925152.9,134.71,R-CMB-ANR,CMB,ANR,175.1
V-06,Oil Tanker,150000.0,88812.0,22000.0,14.3,5518.4,9.2,0.91,0.71,Calm,HFO,0.512,969732.1,2974168.4,397.84,R-SGP-SUZ,SGP,SUZ,470.0
V-02,Container,85000.0,74491.6,48000.0,20.8,1037.8,5.0,0.68,0.72,Calm,LNG,0.288,531899.7,658491.8,51.06,R-BOM-DXB,BOM,DXB,62.7
V-01,Container,120000.0,106335.5,65000.0,16.8,6041.6,15.1,1.98,1.11,Moderate,HFO,0.512,1331260.6,4082976.3,372.82,R-CMB-SSZ,CMB,SSZ,473.9
V-05,Oil Tanker,110000.0,93226.3,16000.0,16.5,1426.0,17.2,2.08,0.47,Moderate,LNG,0.288,599071.0,741649.9,84.98,R-SHA-SSZ,SHA,SSZ,107.0
V-04,Bulk Carrier,60000.0,49234.8,9800.0,13.8,2678.1,17.8,1.74,0.07,Moderate,MGO,0.671,400056.7,1102956.3,194.18,R-SHA-RTM,SHA,RTM,277.4
V-06,Oil Tanker,150000.0,104797.3,22000.0,12.6,744.0,27.5,4.1,0.27,Rough,HFO,0.512,131472.4,403225.9,60.28,R-CMB-SUZ,CMB,SUZ,82.0
V-10,Ro-Ro Ferry,22000.0,16896.3,21000.0,18.8,1729.9,13.1,2.17,0.74,Moderate,Biofuel,0.836,227824.2,230558.1,90.37,R-RTM-BOM,RTM,BOM,105.3
V-02,Container,85000.0,65431.0,48000.0,21.1,2648.8,12.7,1.95,0.55,Moderate,LNG,0.288,1387402.3,1717604.0,126.07,R-PUS-SSZ,PUS,SSZ,137.8
V-10,Ro-Ro Ferry,22000.0,20260.9,21000.0,18.9,2403.3,14.0,1.77,0.96,Moderate,Biofuel,0.836,302902.1,306536.9,123.93,R-RTM-SHA,RTM,SHA,149.9
V-01,Container,120000.0,91078.3,65000.0,19.6,564.6,17.7,2.32,0.31,Moderate,LNG,0.288,289627.5,358558.8,28.55,R-PUS-SGP,PUS,SGP,41.0
V-03,Bulk Carrier,75000.0,43875.7,12000.0,14.3,6073.3,16.7,1.23,0.36,Moderate,HFO,0.512,711425.2,2181941.1,418.93,R-CMB-PAN,CMB,PAN,603.8
V-06,Oil Tanker,150000.0,111795.7,22000.0,14.8,7861.1,5.0,0.72,0.83,Calm,MGO,0.671,1505422.4,4150449.6,543.6,R-DXB-ANR,DXB,ANR,753.6
V-10,Ro-Ro Ferry,22000.0,17498.6,21000.0,18.9,1322.5,17.6,2.12,0.5,Moderate,LNG,0.288,239452.8,296442.6,69.49,R-BOM-CMB,BOM,CMB,94.7
V-06,Oil Tanker,150000.0,123154.1,22000.0,15.0,1465.9,15.4,1.69,0.51,Moderate,MGO,0.671,290043.8,799650.8,99.7,R-SGP-PAN,SGP,PAN,126.9
V-08,LNG Carrier,80000.0,63467.9,24000.0,14.0,1688.9,8.9,0.85,0.09,Calm,LNG,0.288,470249.6,582169.0,121.37,R-SGP-CMB,SGP,CMB,138.4
V-06,Oil Tanker,150000.0,108393.9,22000.0,14.2,596.6,17.4,1.8,0.87,Moderate,MGO,0.671,110887.7,305717.4,42.11,R-CMB-SUZ,CMB,SUZ,50.2
V-06,Oil Tanker,150000.0,137795.8,22000.0,12.4,5076.8,21.8,3.44,0.4,Rough,MGO,0.671,938312.6,2586927.8,405.72,R-SSZ-PUS,SSZ,PUS,539.9
V-05,Oil Tanker,110000.0,95216.1,16000.0,15.9,5089.8,6.4,0.66,1.08,Calm,HFO,0.512,1181783.7,3624530.6,343.42,R-LAX-SGP,LAX,SGP,394.5
V-07,LNG Carrier,95000.0,74912.7,28000.0,14.5,4641.5,11.4,1.65,0.07,Moderate,LNG,0.288,1464966.0,1813627.9,318.82,R-ANR-PAN,ANR,PAN,377.7
V-09,Ro-Ro Ferry,18000.0,16036.4,19000.0,21.1,3654.8,16.0,2.19,0.5,Moderate,Electric,0.42,143759.6,50315.9,175.55,R-CMB-LAX,CMB,LAX,217.4
V-02,Container,85000.0,69385.2,48000.0,18.0,2999.5,18.1,4.49,0.09,Rough,LNG,0.288,1315556.3,1628658.7,166.99,R-SSZ-LAX,SSZ,LAX,204.6
V-06,Oil Tanker,150000.0,135717.6,22000.0,13.6,1361.8,20.6,2.9,0.72,Rough,MGO,0.671,315441.5,869672.2,105.18,R-DXB-PAN,DXB,PAN,146.2
V-06,Oil Tanker,150000.0,135543.7,22000.0,13.0,2289.5,27.2,3.18,0.11,Rough,MGO,0.671,448305.1,1235977.2,176.49,R-RTM-SHA,RTM,SHA,222.9
V-09,Ro-Ro Ferry,18000.0,16463.5,19000.0,17.7,1165.5,9.6,0.79,0.13,Calm,MGO,0.671,110052.8,303415.6,66.13,R-BOM-SSZ,BOM,SSZ,88.0
V-09,Ro-Ro Ferry,18000.0,13572.6,19000.0,21.0,1217.2,24.2,3.74,0.64,Rough,Electric,0.42,75988.9,26596.1,59.18,R-PAN-SHA,PAN,SHA,69.0
V-10,Ro-Ro Ferry,22000.0,17289.8,21000.0,20.9,1503.1,21.3,3.25,0.73,Rough,MGO,0.671,296546.5,817578.7,72.3,R-SGP-CMB,SGP,CMB,82.1
V-04,Bulk Carrier,60000.0,52944.8,9800.0,14.3,6463.6,12.2,2.32,0.82,Moderate,MGO,0.671,1017105.8,2804160.7,457.36,R-PUS-SSZ,PUS,SSZ,512.3
V-09,Ro-Ro Ferry,18000.0,14843.3,19000.0,17.6,2258.9,10.1,2.0,0.12,Moderate,MGO,0.671,222017.0,612100.9,128.4,R-SSZ-SUZ,SSZ,SUZ,151.2
V-05,Oil Tanker,110000.0,60422.5,16000.0,15.0,3521.6,24.1,3.04,0.78,Rough,LNG,0.288,1407970.5,1743067.5,230.81,R-RTM-SSZ,RTM,SSZ,294.6
V-06,Oil Tanker,150000.0,109730.0,22000.0,14.1,5500.3,22.0,4.24,0.76,Rough,MGO,0.671,1320933.8,3641814.5,410.2,R-PAN-PUS,PAN,PUS,562.5
V-09,Ro-Ro Ferry,18000.0,13242.3,19000.0,16.4,1417.2,5.4,0.63,0.23,Calm,MGO,0.671,128323.3,353787.3,87.52,R-RTM-LAX,RTM,LAX,104.3
V-09,Ro-Ro Ferry,18000.0,14686.6,19000.0,15.6,2278.8,20.2,4.38,0.37,Rough,MGO,0.671,218610.9,602710.3,147.79,R-ANR-RTM,ANR,RTM,199.2
V-03,Bulk Carrier,75000.0,61953.7,12000.0,13.1,9314.6,13.3,1.76,0.27,Moderate,HFO,0.512,1049879.8,3219981.3,699.52,R-PAN-SGP,PAN,SGP,777.1
V-05,Oil Tanker,110000.0,97314.9,16000.0,10.2,8553.3,24.6,3.1,0.45,Rough,LNG,0.288,2157138.5,2670537.5,876.74,R-RTM-ANR,RTM,ANR,1007.3
V-05,Oil Tanker,110000.0,70826.6,16000.0,15.9,503.5,20.2,3.7,1.14,Rough,LNG,0.288,218591.3,270616.0,30.1,R-RTM-CMB,RTM,CMB,37.8
V-03,Bulk Carrier,75000.0,69740.3,12000.0,13.5,1612.9,9.1,0.54,0.33,Calm,HFO,0.512,185863.6,570043.7,116.91,R-ANR-SGP,ANR,SGP,153.1
V-03,Bulk Carrier,75000.0,61677.8,12000.0,11.0,2989.8,11.9,1.56,1.07,Moderate,HFO,0.512,228817.9,701784.5,249.33,R-PUS-PAN,PUS,PAN,303.9
V-10,Ro-Ro Ferry,22000.0,18768.4,21000.0,21.7,3136.0,6.1,1.07,1.31,Calm,LNG,0.288,671859.0,831761.4,138.46,R-SSZ-SGP,SSZ,SGP,158.1
V-05,Oil Tanker,110000.0,96825.2,16000.0,15.9,3205.7,9.8,1.15,0.04,Calm,HFO,0.512,717449.2,2200416.7,201.31,R-SSZ-DXB,SSZ,DXB,264.8
V-09,Ro-Ro Ferry,18000.0,16669.4,19000.0,17.3,1903.7,17.6,1.55,0.8,Moderate,MGO,0.671,190201.2,524384.7,113.21,R-CMB-PAN,CMB,PAN,137.7
V-07,LNG Carrier,95000.0,52204.0,28000.0,17.5,7614.4,15.3,1.34,1.53,Moderate,LNG,0.288,3388977.1,4195553.6,446.99,R-DXB-RTM,DXB,RTM,486.5
V-09,Ro-Ro Ferry,18000.0,13600.0,19000.0,18.4,776.6,17.7,1.29,0.05,Moderate,MGO,0.671,91064.1,251063.7,42.11,R-CMB-SGP,CMB,SGP,53.0
V-01,Container,120000.0,82299.5,65000.0,20.1,2640.4,18.2,3.25,1.03,Rough,HFO,0.512,892658.3,2737783.0,129.16,R-DXB-LAX,DXB,LAX,141.6
V-05,Oil Tanker,110000.0,76619.9,16000.0,12.3,960.7,16.5,1.5,1.24,Moderate,LNG,0.288,230277.4,285083.4,86.7,R-SGP-RTM,SGP,RTM,115.3
V-09,Ro-Ro Ferry,18000.0,10920.6,19000.0,18.6,3091.7,5.9,0.88,0.38,Calm,MGO,0.671,298105.7,821877.4,165.93,R-SHA-PUS,SHA,PUS,217.0
V-07,LNG Carrier,95000.0,67602.5,28000.0,15.0,6203.5,26.9,3.01,0.54,Rough,LNG,0.288,2256590.9,2793659.5,407.44,R-RTM-SUZ,RTM,SUZ,530.4
V-04,Bulk Carrier,60000.0,46886.3,9800.0,11.7,1996.2,8.2,1.04,0.45,Calm,Biofuel,0.836,211674.7,214214.8,171.29,R-SUZ-DXB,SUZ,DXB,236.7
V-03,Bulk Carrier,75000.0,64100.8,12000.0,12.6,2979.3,16.9,1.51,0.25,Moderate,MGO,0.671,362906.4,1000532.9,241.24,R-ANR-PUS,ANR,PUS,330.2
V-08,LNG Carrier,80000.0,67759.2,24000.0,16.5,2697.0,12.6,1.44,0.04,Moderate,Biofuel,0.836,693646.0,701969.8,163.06,R-ANR-SUZ,ANR,SUZ,192.9
V-05,Oil Tanker,110000.0,91977.8,16000.0,15.2,8269.0,7.3,0.62,1.05,Calm,LNG,0.288,2869401.8,3552319.4,546.25,R-SSZ-LAX,SSZ,LAX,619.1
V-08,LNG Carrier,80000.0,63621.7,24000.0,17.5,4299.3,9.3,0.91,0.36,Calm,LNG,0.288,1643114.5,2034175.8,250.59,R-SUZ-ANR,SUZ,ANR,281.0
V-02,Container,85000.0,69791.1,48000.0,19.1,1788.1,17.3,1.52,0.23,Moderate,HFO,0.512,446972.9,1370865.9,92.68,R-DXB-PAN,DXB,PAN,123.8
V-10,Ro-Ro Ferry,22000.0,18458.2,21000.0,20.4,3283.1,41.0,5.61,0.15,Stormy,Biofuel,0.836,998494.1,1010476.0,161.62,R-RTM-SHA,RTM,SHA,179.5
V-03,Bulk Carrier,75000.0,59986.9,12000.0,12.7,7071.7,11.0,1.99,0.05,Moderate,HFO,0.512,747396.9,2292266.3,558.07,R-PAN-PUS,PAN,PUS,677.2
V-04,Bulk Carrier,60000.0,48883.3,9800.0,12.2,2825.6,9.4,1.15,0.18,Calm,Biofuel,0.836,305986.2,309658.0,234.86,R-SGP-SSZ,SGP,SSZ,338.3
V-03,Bulk Carrier,75000.0,54005.3,12000.0,13.9,6185.7,17.9,2.13,0.4,Moderate,MGO,0.671,816634.6,2251461.6,436.59,R-BOM-DXB,BOM,DXB,538.3
V-07,LNG Carrier,95000.0,69430.8,28000.0,14.3,2548.1,20.2,3.28,0.59,Rough,LNG,0.288,814243.1,1008033.0,178.01,R-CMB-SSZ,CMB,SSZ,224.6
V-08,LNG Carrier,80000.0,48450.1,24000.0,15.9,1604.3,15.7,2.38,0.16,Moderate,Biofuel,0.836,369791.3,374228.8,101.2,R-DXB-CMB,DXB,CMB,141.9
V-03,Bulk Carrier,75000.0,66632.1,12000.0,10.9,3278.1,12.7,1.97,1.15,Moderate,HFO,0.512,296913.4,910633.4,295.44,R-RTM-SSZ,RTM,SSZ,393.5
V-04,Bulk Carrier,60000.0,54916.9,9800.0,14.3,5935.3,9.8,0.83,1.75,Calm,Biofuel,0.836,849599.5,859794.7,370.57,R-CMB-PUS,CMB,PUS,485.4
V-10,Ro-Ro Ferry,22000.0,17062.7,21000.0,17.6,10384.7,18.8,3.2,0.16,Rough,Biofuel,0.836,1452523.9,1469954.2,587.52,R-LAX-SGP,LAX,SGP,783.3
V-09,Ro-Ro Ferry,18000.0,12006.2,19000.0,17.0,9367.9,27.6,2.77,0.85,Rough,Electric,0.42,291694.2,102093.0,558.47,R-BOM-PAN,BOM,PAN,800.1
V-02,Container,85000.0,59597.8,48000.0,20.9,7472.8,16.9,2.05,0.22,Moderate,MGO,0.671,2243036.7,6184052.2,359.31,R-CMB-DXB,CMB,DXB,395.1
V-09,Ro-Ro Ferry,18000.0,11837.1,19000.0,20.8,3553.4,5.1,0.71,0.27,Calm,MGO,0.671,475713.8,1311542.9,172.54,R-BOM-ANR,BOM,ANR,203.0
V-01,Container,120000.0,88969.2,65000.0,21.3,3349.5,21.3,4.03,0.49,Rough,HFO,0.512,1130020.2,3465772.0,154.47,R-LAX-SGP,LAX,SGP,188.3
V-02,Container,85000.0,65279.5,48000.0,16.9,6562.6,5.8,0.59,0.78,Calm,LNG,0.288,2292534.6,2838157.8,390.74,R-CMB-LAX,CMB,LAX,547.2
V-02,Container,85000.0,77406.8,48000.0,13.9,847.5,5.2,1.15,0.27,Calm,MGO,0.671,137337.8,378640.3,61.21,R-PAN-LAX,PAN,LAX,66.8
V-08,LNG Carrier,80000.0,69734.7,24000.0,16.6,8612.9,6.5,0.84,0.37,Calm,Biofuel,0.836,2016220.3,2040414.9,509.66,R-SSZ-SGP,SSZ,SGP,636.8
V-03,Bulk Carrier,75000.0,69009.2,12000.0,13.8,2239.0,14.1,2.18,0.24,Moderate,MGO,0.671,318013.5,876763.2,163.93,R-RTM-SGP,RTM,SGP,198.4
V-02,Container,85000.0,71750.9,48000.0,14.8,1286.8,9.5,0.67,1.2,Calm,MGO,0.671,199599.2,550295.0,80.52,R-SHA-RTM,SHA,RTM,101.2
V-09,Ro-Ro Ferry,18000.0,11604.9,19000.0,16.4,7470.5,9.5,0.61,0.51,Calm,Electric,0.42,199710.2,69898.6,441.78,R-SGP-ANR,SGP,ANR,604.0
V-02,Container,85000.0,56751.1,48000.0,18.7,929.2,24.8,2.72,1.2,Rough,LNG,0.288,460964.6,570674.2,52.18,R-SSZ-SHA,SSZ,SHA,59.7
V-06,Oil Tanker,150000.0,102709.4,22000.0,16.1,3189.2,10.6,2.47,1.25,Moderate,HFO,0.512,696040.2,2134755.3,197.93,R-BOM-CMB,BOM,CMB,284.7
V-04,Bulk Carrier,60000.0,41170.2,9800.0,15.2,8849.7,18.1,3.48,0.57,Rough,Biofuel,0.836,1881326.6,1903902.5,564.18,R-ANR-CMB,ANR,CMB,740.9
V-04,Bulk Carrier,60000.0,52779.9,9800.0,12.2,7636.0,6.6,0.69,0.84,Calm,Biofuel,0.836,812605.3,822356.6,595.39,R-SUZ-SSZ,SUZ,SSZ,863.2
V-06,Oil Tanker,150000.0,108177.0,22000.0,12.9,2107.7,27.9,4.2,0.3,Rough,MGO,0.671,392902.3,1083231.6,162.78,R-SGP-CMB,SGP,CMB,234.5
V-04,Bulk Carrier,60000.0,50204.9,9800.0,13.6,3322.3,26.4,2.66,0.03,Rough,MGO,0.671,561951.5,1549300.3,244.18,R-CMB-SUZ,CMB,SUZ,303.2
V-02,Container,85000.0,60924.4,48000.0,17.6,9919.4,17.1,1.57,1.0,Moderate,LNG,0.288,4011345.6,4966045.9,593.85,R-CMB-LAX,CMB,LAX,834.7
V-07,LNG Carrier,95000.0,50851.4,28000.0,15.4,1880.5,8.0,1.04,0.13,Calm,MGO,0.671,318870.2,879125.1,121.77,R-SSZ-SGP,SSZ,SGP,165.7
V-08,LNG Carrier,80000.0,72398.6,24000.0,14.0,8792.2,10.2,2.48,0.09,Moderate,LNG,0.288,2534395.5,3137581.6,624.98,R-PUS-SGP,PUS,SGP,801.6
V-09,Ro-Ro Ferry,18000.0,14706.6,19000.0,21.6,3458.8,9.2,0.94,0.12,Calm,Electric,0.42,149224.8,52228.7,160.24,R-RTM-BOM,RTM,BOM,195.1
V-04,Bulk Carrier,60000.0,51116.2,9800.0,14.3,726.3,7.1,0.83,0.67,Calm,Biofuel,0.836,110345.6,111669.7,53.21,R-BOM-PUS,BOM,PUS,58.5
V-10,Ro-Ro Ferry,22000.0,13711.2,21000.0,20.0,2419.1,12.5,1.67,0.03,Moderate,MGO,0.671,286636.3,790256.3,121.14,R-DXB-LAX,DXB,LAX,163.7
V-09,Ro-Ro Ferry,18000.0,11813.5,19000.0,19.3,660.9,5.6,1.2,0.05,Calm,MGO,0.671,72711.8,200466.4,34.3,R-SSZ-SHA,SSZ,SHA,41.0
V-10,Ro-Ro Ferry,22000.0,18878.1,21000.0,20.2,1218.2,10.4,2.47,1.73,Moderate,LNG,0.288,289864.6,358852.4,65.81,R-SUZ-LAX,SUZ,LAX,89.9
V-02,Container,85000.0,81864.6,48000.0,18.2,1951.6,14.0,1.3,0.49,Moderate,LNG,0.288,777673.5,962759.8,105.13,R-RTM-CMB,RTM,CMB,121.2
V-07,LNG Carrier,95000.0,74793.0,28000.0,14.6,2361.9,18.9,4.31,1.32,Rough,LNG,0.288,942930.7,1167348.2,166.09,R-SHA-PUS,SHA,PUS,208.4
V-07,LNG Carrier,95000.0,65146.1,28000.0,14.5,8098.6,23.2,2.73,0.74,Rough,LNG,0.288,2787323.8,3450706.9,551.95,R-SUZ-ANR,SUZ,ANR,722.5
V-01,Container,120000.0,98114.1,65000.0,17.7,1404.8,7.8,0.8,0.36,Calm,LNG,0.288,528173.7,653879.0,78.18,R-RTM-SSZ,RTM,SSZ,87.1
V-05,Oil Tanker,110000.0,99160.5,16000.0,11.6,6724.5,11.0,2.37,0.14,Moderate,LNG,0.288,1416996.1,1754241.2,582.63,R-SHA-BOM,SHA,BOM,763.6
V-03,Bulk Carrier,75000.0,68307.0,12000.0,15.3,3444.3,8.2,0.6,0.37,Calm,HFO,0.512,491928.7,1508745.3,220.46,R-SUZ-PAN,SUZ,PAN,254.2
V-09,Ro-Ro Ferry,18000.0,16449.6,19000.0,16.6,3333.7,7.5,0.87,0.1,Calm,MGO,0.671,292143.1,805438.5,200.07,R-CMB-SSZ,CMB,SSZ,250.4
V-01,Container,120000.0,114523.1,65000.0,18.2,3697.5,25.8,3.35,1.18,Rough,LNG,0.288,1969467.9,2438201.3,207.9,R-ANR-CMB,ANR,CMB,299.8
V-09,Ro-Ro Ferry,18000.0,14008.3,19000.0,20.5,1054.1,5.6,0.73,0.46,Calm,MGO,0.671,123624.8,340833.6,50.74,R-SUZ-PAN,SUZ,PAN,64.1
V-08,LNG Carrier,80000.0,70156.4,24000.0,17.0,585.1,9.0,1.13,0.08,Calm,LNG,0.288,201999.7,250075.6,34.52,R-BOM-SHA,BOM,SHA,42.3
V-03,Bulk Carrier,75000.0,64023.0,12000.0,12.6,6657.7,13.1,1.35,0.47,Moderate,HFO,0.512,722220.3,2215049.7,538.55,R-BOM-SUZ,BOM,SUZ,591.7
V-01,Container,120000.0,111085.7,65000.0,15.9,3081.5,15.7,1.5,0.01,Moderate,LNG,0.288,1162209.0,1438814.7,193.69,R-LAX-PAN,LAX,PAN,270.1
V-01,Container,120000.0,81053.2,65000.0,17.5,596.8,9.5,0.93,0.04,Calm,LNG,0.288,222948.5,276010.2,34.08,R-BOM-SHA,BOM,SHA,37.3
V-09,Ro-Ro Ferry,18000.0,15430.9,19000.0,20.6,2706.4,10.8,1.34,0.47,Moderate,MGO,0.671,366258.3,1009774.1,131.03,R-SSZ-PAN,SSZ,PAN,188.0
V-09,Ro-Ro Ferry,18000.0,17130.7,19000.0,17.6,1181.1,9.9,1.12,0.89,Calm,MGO,0.671,114099.9,314573.4,65.09,R-CMB-SGP,CMB,SGP,72.9
V-09,Ro-Ro Ferry,18000.0,14866.2,19000.0,20.8,1451.1,19.0,4.04,0.12,Rough,Electric,0.42,70985.9,24845.1,69.37,R-SUZ-SSZ,SUZ,SSZ,96.7
V-07,LNG Carrier,95000.0,63772.7,28000.0,13.4,4472.6,8.8,1.0,0.74,Calm,MGO,0.671,652791.2,1799745.3,328.03,R-SHA-SUZ,SHA,SUZ,424.2
V-01,Container,120000.0,104422.4,65000.0,16.5,456.9,16.9,1.81,0.13,Moderate,HFO,0.512,99673.4,305698.3,27.7,R-PUS-ANR,PUS,ANR,33.4
V-09,Ro-Ro Ferry,18000.0,14164.4,19000.0,21.0,3613.9,23.5,3.34,1.11,Rough,MGO,0.671,602035.6,1659812.1,165.15,R-CMB-PAN,CMB,PAN,206.2
V-10,Ro-Ro Ferry,22000.0,19030.9,21000.0,20.2,944.7,15.5,1.24,0.75,Moderate,MGO,0.671,145320.3,400648.1,48.57,R-RTM-SUZ,RTM,SUZ,57.6
V-03,Bulk Carrier,75000.0,59604.0,12000.0,13.3,2042.2,25.7,3.34,0.32,Rough,HFO,0.512,290622.3,891338.6,157.0,R-SSZ-DXB,SSZ,DXB,208.3
V-07,LNG Carrier,95000.0,69827.0,28000.0,16.0,652.1,9.2,0.83,0.13,Calm,MGO,0.671,136022.1,375012.9,41.09,R-PAN-ANR,PAN,ANR,44.7
V-03,Bulk Carrier,75000.0,66097.2,12000.0,13.9,3107.8,15.2,2.43,0.12,Moderate,MGO,0.671,424819.1,1171226.3,223.76,R-SHA-SGP,SHA,SGP,314.1
V-06,Oil Tanker,150000.0,120681.8,22000.0,14.0,1296.9,11.7,2.21,2.16,Moderate,HFO,0.512,202742.0,621809.7,80.28,R-ANR-RTM,ANR,RTM,99.5
V-10,Ro-Ro Ferry,22000.0,20783.9,21000.0,17.5,6037.2,26.1,3.04,0.01,Rough,Biofuel,0.836,876237.5,886752.3,345.14,R-SUZ-CMB,SUZ,CMB,478.5
V-03,Bulk Carrier,75000.0,59003.8,12000.0,13.1,2677.2,17.3,1.39,1.59,Moderate,MGO,0.671,299149.8,824756.0,196.86,R-RTM-CMB,RTM,CMB,277.0
V-09,Ro-Ro Ferry,18000.0,14065.4,19000.0,20.3,9105.9,10.2,1.56,0.27,Moderate,MGO,0.671,1266760.3,3492458.1,448.11,R-RTM-SGP,RTM,SGP,603.0
V-07,LNG Carrier,95000.0,78640.5,28000.0,19.2,447.2,15.2,1.25,0.59,Moderate,LNG,0.288,236673.8,293002.2,24.03,R-ANR-CMB,ANR,CMB,31.5
V-07,LNG Carrier,95000.0,79017.7,28000.0,13.9,1028.3,13.9,1.58,1.79,Moderate,Biofuel,0.836,171955.1,174018.6,69.64,R-LAX-DXB,LAX,DXB,80.2
V-09,Ro-Ro Ferry,18000.0,15847.0,19000.0,17.9,2116.5,9.8,0.85,0.69,Calm,Electric,0.42,68254.8,23889.2,117.19,R-SHA-PAN,SHA,PAN,149.5
V-10,Ro-Ro Ferry,22000.0,20544.0,21000.0,19.8,2375.7,32.6,6.62,0.41,Stormy,MGO,0.671,564688.6,1556846.5,122.09,R-PAN-BOM,PAN,BOM,174.5
V-04,Bulk Carrier,60000.0,51596.4,9800.0,13.8,634.7,14.8,1.99,0.02,Moderate,MGO,0.671,93756.2,258485.8,45.97,R-PUS-SUZ,PUS,SUZ,54.7
V-05,Oil Tanker,110000.0,70158.0,16000.0,14.5,603.7,17.7,1.43,1.03,Moderate,HFO,0.512,118955.9,364837.7,44.52,R-BOM-SSZ,BOM,SSZ,54.8
V-01,Container,120000.0,78490.4,65000.0,14.8,2439.7,14.4,2.36,0.23,Moderate,HFO,0.512,420701.1,1290290.3,163.17,R-DXB-RTM,DXB,RTM,187.4
V-08,LNG Carrier,80000.0,56919.8,24000.0,17.8,2346.5,11.0,1.56,0.03,Moderate,LNG,0.288,927409.0,1148132.3,131.67,R-SUZ-PAN,SUZ,PAN,187.2
V-08,LNG Carrier,80000.0,64328.7,24000.0,16.6,2074.7,17.8,1.5,0.08,Moderate,LNG,0.288,739945.0,916051.9,124.49,R-LAX-SSZ,LAX,SSZ,176.5
V-08,LNG Carrier,80000.0,69143.1,24000.0,15.1,9962.5,6.2,0.52,0.6,Calm,LNG,0.288,2938896.1,3638353.4,656.86,R-SHA-RTM,SHA,RTM,868.5
V-01,Container,120000.0,100684.6,65000.0,20.0,490.7,17.2,1.21,0.09,Moderate,LNG,0.288,236818.6,293181.4,24.62,R-RTM-PUS,RTM,PUS,29.8
V-05,Oil Tanker,110000.0,94001.8,16000.0,14.2,5707.2,16.5,1.78,0.75,Moderate,HFO,0.512,1034809.3,3173760.1,394.95,R-CMB-LAX,CMB,LAX,516.6
